manuscript_id,book,chapter_number,verse_number
32486,B02,1,1
32486,B02,1,2
32486,B02,1,3
32486,B02,1,4
32486,B02,1,5
32486,B02,1,6
32486,B02,1,7
32486,B02,1,8
32486,B02,1,9
32486,B02,1,10
32486,B02,1,11
32486,B02,1,12
32486,B02,1,13
32486,B02,1,13
32486,B02,1,14
32486,B02,1,15
32486,B02,1,16
32486,B02,1,17
32486,B02,1,18
32486,B02,1,19
32486,B02,1,20
32486,B02,1,21
32486,B02,1,22
32486,B02,1,23
32486,B02,1,24
32486,B02,1,25
32486,B02,1,25
32486,B02,1,26
32486,B02,1,27
32486,B02,1,28
32486,B02,1,29
32486,B02,1,30
32486,B02,1,31
32486,B02,1,32
32486,B02,1,33
32486,B02,1,34
32486,B02,1,35
32486,B02,1,36
32486,B02,1,37
32486,B02,1,38
32486,B02,1,38
32486,B02,1,39
32486,B02,1,40
32486,B02,1,41
32486,B02,1,43
32486,B02,1,44
32486,B02,1,45
