manuscript_id,book,chapter_number,verse_number
31295,B01,13,57
31295,B01,13,58
31295,B01,14,1
31295,B01,14,2
31295,B01,14,3
31295,B01,14,4
31295,B01,14,5
31295,B01,14,6
31295,B01,14,7
31295,B01,14,8
31295,B01,14,9
31295,B01,14,10
31295,B01,14,11
31295,B01,14,12
31295,B01,14,12
31295,B01,14,13
31295,B01,14,14
31295,B01,14,15
31295,B01,14,16
31295,B01,14,17
31295,B01,14,18
31295,B01,14,19
31295,B01,14,20
31295,B01,14,21
31295,B01,14,22
31295,B01,14,22
31295,B01,14,23
31295,B01,14,24
31295,B01,14,25
31295,B01,14,26
31295,B01,14,27
31295,B01,14,28
31295,B01,14,29
31295,B01,14,30
31295,B01,14,31
31295,B01,14,32
31295,B01,14,33
31295,B01,14,34
31295,B01,14,35
31295,B01,14,36
31295,B01,15,1
31295,B01,15,2
31295,B01,15,3
31295,B01,15,4
31295,B01,15,5
31295,B01,15,6
31295,B01,15,7
31295,B01,15,8
31295,B01,15,9
31295,B01,15,10
31295,B01,15,11
31295,B01,15,11
31295,B01,15,12
31295,B01,15,13
31295,B01,15,14
31295,B01,15,15
31295,B01,15,16
31295,B01,15,17
31295,B01,15,18
31295,B01,15,19
31295,B01,15,20
31295,B01,15,21
31295,B01,15,22
31295,B01,15,23
31295,B01,15,23
31295,B01,15,24
31295,B01,15,25
31295,B01,15,26
31295,B01,15,27
31295,B01,15,28
31295,B01,15,29
31295,B01,15,30
31295,B01,15,31
31295,B01,15,32
31295,B01,15,32
31295,B01,15,33
31295,B01,15,34
31295,B01,15,35
31295,B01,15,36
31295,B01,15,37
31295,B01,15,38
31295,B01,15,39
31295,B01,16,1
31295,B01,16,2
31295,B01,16,3
31295,B01,16,4
31295,B01,16,5
31295,B01,16,6
31295,B01,16,7
31295,B01,16,8
31295,B01,16,9
31295,B01,16,10
31295,B01,16,11
31295,B01,16,12
31295,B01,16,13
31295,B01,16,14
31295,B01,16,15
31295,B01,16,15
31295,B01,16,16
31295,B01,16,17
31295,B01,16,18
31295,B01,16,19
31295,B01,16,20
31295,B01,16,21
31295,B01,16,22
31295,B01,16,23
31295,B01,16,24
31295,B01,16,24
31295,B01,16,25
31295,B01,16,26
31295,B01,16,27
31295,B01,16,28
31295,B01,17,1
31295,B01,17,2
31295,B01,17,3
31295,B01,17,4
31295,B01,17,5
31295,B01,17,5
31295,B01,17,6
31295,B01,17,7
31295,B01,17,8
31295,B01,17,9
31295,B01,17,10
31295,B01,17,11
31295,B01,17,12
31295,B01,17,13
31295,B01,17,14
31295,B01,17,15
31295,B01,17,16
31295,B01,17,16
31295,B01,17,17
31295,B01,17,18
31295,B01,17,19
31295,B01,17,20
31295,B01,17,21
31295,B01,17,22
31295,B01,17,23
31295,B01,17,24
31295,B01,17,25
31295,B01,17,26
31295,B01,17,26
31295,B01,17,27
31295,B01,18,1
31295,B01,18,2
31295,B01,18,3
31295,B01,18,4
31295,B01,18,5
31295,B01,18,6
31295,B01,18,7
31295,B01,18,8
31295,B01,18,8
31295,B01,18,9
31295,B01,18,10
31295,B01,18,11
31295,B01,18,12
31295,B01,18,13
31295,B01,18,14
31295,B01,18,15
31295,B01,18,16
31295,B01,18,17
31295,B01,18,17
31295,B01,18,18
31295,B01,18,19
31295,B01,18,20
31295,B01,18,21
31295,B01,18,22
31295,B01,18,23
31295,B01,18,24
31295,B01,18,25
31295,B01,18,26
31295,B01,18,27
31295,B01,18,27
31295,B01,18,28
31295,B01,18,29
31295,B01,18,30
31295,B01,18,31
31295,B01,18,32
31295,B01,18,33
31295,B01,18,34
31295,B01,18,35
31295,B01,19,1
31295,B01,19,2
31295,B01,19,3
31295,B01,19,4
31295,B01,19,5
31295,B01,19,6
31295,B01,19,7
31295,B01,19,8
31295,B01,19,9
31295,B01,19,10
31295,B01,19,11
31295,B01,19,12
31295,B01,19,12
31295,B01,19,13
31295,B01,19,14
31295,B01,19,15
31295,B01,19,16
31295,B01,19,17
31295,B01,19,18
31295,B01,19,19
31295,B01,19,20
31295,B01,19,21
31295,B01,19,22
31295,B01,19,23
31295,B01,19,23
31295,B01,19,24
31295,B01,19,25
31295,B01,19,26
31295,B01,19,27
31295,B01,19,28
31295,B01,19,29
31295,B01,19,30
31295,B01,20,1
31295,B01,20,2
31295,B01,20,2
31295,B01,20,3
31295,B01,20,4
31295,B01,20,5
31295,B01,20,6
31295,B01,20,7
31295,B01,20,8
31295,B01,20,9
31295,B01,20,10
31295,B01,20,11
31295,B01,20,12
31295,B01,20,13
31295,B01,20,13
31295,B01,20,14
31295,B01,20,15
31295,B01,20,16
31295,B01,20,17
31295,B01,20,18
31295,B01,20,19
31295,B01,20,20
31295,B01,20,21
31295,B01,20,22
31295,B01,20,23
31295,B01,20,23
31295,B01,20,24
31295,B01,20,25
31295,B01,20,26
31295,B01,20,27
31295,B01,20,28
31295,B01,20,29
31295,B01,20,30
31295,B01,20,31
31295,B01,20,32
31295,B01,20,33
31295,B01,20,34
31295,B01,20,34
31295,B01,21,1
31295,B01,21,2
31295,B01,21,3
