manuscript_id,book,chapter_number,verse_number
10066,B04,1,1
10066,B04,1,2
10066,B04,1,3
10066,B04,1,4
10066,B04,1,5
10066,B04,1,6
10066,B04,1,7
10066,B04,1,8
10066,B04,1,9
10066,B04,1,10
10066,B04,1,11
10066,B04,1,12
10066,B04,1,13
10066,B04,1,14
10066,B04,1,14
10066,B04,1,15
10066,B04,1,16
10066,B04,1,17
10066,B04,1,18
10066,B04,1,19
10066,B04,1,20
10066,B04,1,21
10066,B04,1,21
10066,B04,1,22
10066,B04,1,23
10066,B04,1,24
10066,B04,1,25
10066,B04,1,26
10066,B04,1,27
10066,B04,1,28
10066,B04,1,29
10066,B04,1,30
10066,B04,1,30
10066,B04,1,31
10066,B04,1,32
10066,B04,1,33
10066,B04,1,34
10066,B04,1,35
10066,B04,1,36
10066,B04,1,37
10066,B04,1,37
10066,B04,1,38
10066,B04,1,39
10066,B04,1,40
10066,B04,1,41
10066,B04,1,42
10066,B04,1,42
10066,B04,1,43
10066,B04,1,44
10066,B04,1,45
10066,B04,1,46
10066,B04,1,47
10066,B04,1,48
10066,B04,1,48
10066,B04,1,49
10066,B04,1,50
10066,B04,1,51
10066,B04,2,1
10066,B04,2,2
10066,B04,2,3
10066,B04,2,3
10066,B04,2,4
10066,B04,2,5
10066,B04,2,6
10066,B04,2,7
10066,B04,2,8
10066,B04,2,9
10066,B04,2,10
10066,B04,2,10
10066,B04,2,11
10066,B04,2,12
10066,B04,2,13
10066,B04,2,14
10066,B04,2,15
10066,B04,2,15
10066,B04,2,16
10066,B04,2,17
10066,B04,2,18
10066,B04,2,19
10066,B04,2,20
10066,B04,2,20
10066,B04,2,21
10066,B04,2,22
10066,B04,2,23
10066,B04,2,24
10066,B04,2,25
10066,B04,3,1
10066,B04,3,2
10066,B04,3,2
10066,B04,3,3
10066,B04,3,4
10066,B04,3,5
10066,B04,3,6
10066,B04,3,7
10066,B04,3,7
10066,B04,3,8
10066,B04,3,9
10066,B04,3,10
10066,B04,3,11
10066,B04,3,12
10066,B04,3,13
10066,B04,3,14
10066,B04,3,14
10066,B04,3,15
10066,B04,3,16
10066,B04,3,17
10066,B04,3,18
10066,B04,3,19
10066,B04,3,20
10066,B04,3,20
10066,B04,3,21
10066,B04,3,22
10066,B04,3,23
10066,B04,3,24
10066,B04,3,25
10066,B04,3,26
10066,B04,3,26
10066,B04,3,27
10066,B04,3,28
10066,B04,3,29
10066,B04,3,30
10066,B04,3,31
10066,B04,3,32
10066,B04,3,33
10066,B04,3,33
10066,B04,3,34
10066,B04,3,35
10066,B04,3,36
10066,B04,4,1
10066,B04,4,2
10066,B04,4,3
10066,B04,4,4
10066,B04,4,5
10066,B04,4,6
10066,B04,4,6
10066,B04,4,7
10066,B04,4,8
10066,B04,4,9
10066,B04,4,10
10066,B04,4,11
10066,B04,4,12
10066,B04,4,12
10066,B04,4,13
10066,B04,4,14
10066,B04,4,15
10066,B04,4,16
10066,B04,4,17
10066,B04,4,18
10066,B04,4,18
10066,B04,4,19
10066,B04,4,20
10066,B04,4,21
10066,B04,4,22
10066,B04,4,23
10066,B04,4,24
10066,B04,4,24
10066,B04,4,25
10066,B04,4,26
10066,B04,4,27
10066,B04,4,28
10066,B04,4,29
10066,B04,4,30
10066,B04,4,31
10066,B04,4,32
10066,B04,4,33
10066,B04,4,33
10066,B04,4,34
10066,B04,4,35
10066,B04,4,36
10066,B04,4,37
10066,B04,4,38
10066,B04,4,38
10066,B04,4,39
10066,B04,4,40
10066,B04,4,41
10066,B04,4,42
10066,B04,4,43
10066,B04,4,44
10066,B04,4,45
10066,B04,4,45
10066,B04,4,46
10066,B04,4,47
10066,B04,4,48
10066,B04,4,49
10066,B04,4,50
10066,B04,4,50
10066,B04,4,51
10066,B04,4,52
10066,B04,4,53
10066,B04,4,54
10066,B04,5,1
10066,B04,5,2
10066,B04,5,2
10066,B04,5,3
10066,B04,5,5
10066,B04,5,6
10066,B04,5,7
10066,B04,5,8
10066,B04,5,9
10066,B04,5,9
10066,B04,5,10
10066,B04,5,11
10066,B04,5,12
10066,B04,5,13
10066,B04,5,14
10066,B04,5,15
10066,B04,5,16
10066,B04,5,16
10066,B04,5,17
10066,B04,5,18
10066,B04,5,19
10066,B04,5,20
10066,B04,5,21
10066,B04,5,21
10066,B04,5,22
10066,B04,5,23
10066,B04,5,24
10066,B04,5,25
10066,B04,5,26
10066,B04,5,26
10066,B04,5,27
10066,B04,5,28
10066,B04,5,29
10066,B04,5,30
10066,B04,5,31
10066,B04,5,32
10066,B04,5,32
10066,B04,5,33
10066,B04,5,34
10066,B04,5,35
10066,B04,5,36
10066,B04,5,37
10066,B04,5,38
10066,B04,5,38
10066,B04,5,39
10066,B04,5,40
10066,B04,5,41
10066,B04,5,42
10066,B04,5,43
10066,B04,5,44
10066,B04,5,45
10066,B04,5,45
10066,B04,5,46
10066,B04,5,47
10066,B04,6,1
10066,B04,6,2
10066,B04,6,3
10066,B04,6,4
10066,B04,6,5
10066,B04,6,5
10066,B04,6,6
10066,B04,6,7
10066,B04,6,8
10066,B04,6,9
10066,B04,6,10
10066,B04,6,11
10066,B04,6,35
10066,B04,6,36
10066,B04,6,37
10066,B04,6,38
10066,B04,6,39
10066,B04,6,40
10066,B04,6,41
10066,B04,6,42
10066,B04,6,42
10066,B04,6,43
10066,B04,6,44
10066,B04,6,45
10066,B04,6,46
10066,B04,6,47
10066,B04,6,48
10066,B04,6,49
10066,B04,6,50
10066,B04,6,51
10066,B04,6,51
10066,B04,6,52
10066,B04,6,53
10066,B04,6,54
10066,B04,6,55
10066,B04,6,56
10066,B04,6,57
10066,B04,6,58
10066,B04,6,58
10066,B04,6,59
10066,B04,6,60
10066,B04,6,61
10066,B04,6,62
10066,B04,6,63
10066,B04,6,64
10066,B04,6,64
10066,B04,6,65
10066,B04,6,66
10066,B04,6,67
10066,B04,6,68
10066,B04,6,69
10066,B04,6,70
10066,B04,6,71
10066,B04,6,71
10066,B04,7,1
10066,B04,7,2
10066,B04,7,3
10066,B04,7,4
10066,B04,7,5
10066,B04,7,6
10066,B04,7,6
10066,B04,7,7
10066,B04,7,8
10066,B04,7,9
10066,B04,7,10
10066,B04,7,11
10066,B04,7,12
10066,B04,7,13
10066,B04,7,13
10066,B04,7,14
10066,B04,7,15
10066,B04,7,16
10066,B04,7,17
10066,B04,7,18
10066,B04,7,19
10066,B04,7,19
10066,B04,7,20
10066,B04,7,21
10066,B04,7,22
10066,B04,7,23
10066,B04,7,24
10066,B04,7,25
10066,B04,7,26
10066,B04,7,26
10066,B04,7,27
10066,B04,7,28
10066,B04,7,29
10066,B04,7,30
10066,B04,7,31
10066,B04,7,32
10066,B04,7,32
10066,B04,7,33
10066,B04,7,34
10066,B04,7,35
10066,B04,7,36
10066,B04,7,37
10066,B04,7,38
10066,B04,7,38
10066,B04,7,39
10066,B04,7,40
10066,B04,7,41
10066,B04,7,42
10066,B04,7,43
10066,B04,7,44
10066,B04,7,45
10066,B04,7,45
10066,B04,7,46
10066,B04,7,47
10066,B04,7,48
10066,B04,7,49
10066,B04,7,50
10066,B04,7,51
10066,B04,7,52
10066,B04,7,52
10066,B04,8,12
10066,B04,8,13
10066,B04,8,14
10066,B04,8,15
10066,B04,8,16
10066,B04,8,16
10066,B04,8,17
10066,B04,8,18
10066,B04,8,19
10066,B04,8,20
10066,B04,8,21
10066,B04,8,22
10066,B04,8,22
10066,B04,8,23
10066,B04,8,24
10066,B04,8,25
10066,B04,8,26
10066,B04,8,27
10066,B04,8,28
10066,B04,8,28
10066,B04,8,29
10066,B04,8,30
10066,B04,8,31
10066,B04,8,32
10066,B04,8,33
10066,B04,8,33
10066,B04,8,34
10066,B04,8,35
10066,B04,8,36
10066,B04,8,37
10066,B04,8,38
10066,B04,8,39
10066,B04,8,40
10066,B04,8,40
10066,B04,8,41
10066,B04,8,42
10066,B04,8,43
10066,B04,8,44
10066,B04,8,44
10066,B04,8,45
10066,B04,8,46
10066,B04,8,47
10066,B04,8,48
10066,B04,8,49
10066,B04,8,50
10066,B04,8,51
10066,B04,8,52
10066,B04,8,52
10066,B04,8,53
10066,B04,8,54
10066,B04,8,55
10066,B04,8,56
10066,B04,8,57
10066,B04,8,57
10066,B04,8,58
10066,B04,8,59
10066,B04,9,1
10066,B04,9,2
10066,B04,9,3
10066,B04,9,4
10066,B04,9,5
10066,B04,9,6
10066,B04,9,6
10066,B04,9,7
10066,B04,9,8
10066,B04,9,9
10066,B04,9,10
10066,B04,9,11
10066,B04,9,11
10066,B04,9,12
10066,B04,9,13
10066,B04,9,14
10066,B04,9,15
10066,B04,9,16
10066,B04,9,17
10066,B04,9,17
10066,B04,9,18
10066,B04,9,19
10066,B04,9,20
10066,B04,9,21
10066,B04,9,22
10066,B04,9,22
10066,B04,9,23
10066,B04,9,24
10066,B04,9,25
10066,B04,9,26
10066,B04,9,27
10066,B04,9,28
10066,B04,9,28
10066,B04,9,29
10066,B04,9,30
10066,B04,9,31
10066,B04,9,32
10066,B04,9,33
10066,B04,9,34
10066,B04,9,35
10066,B04,9,35
10066,B04,9,36
10066,B04,9,37
10066,B04,9,38
10066,B04,9,39
10066,B04,9,40
10066,B04,9,41
10066,B04,10,1
10066,B04,10,1
