manuscript_id,book,chapter_number,verse_number
31372,B01,26,64
31372,B01,26,65
31372,B01,26,66
31372,B01,26,67
31372,B01,26,67
31372,B01,26,68
31372,B01,26,69
31372,B01,26,70
31372,B01,26,71
31372,B01,26,72
31372,B01,26,73
31372,B01,26,74
31372,B01,26,75
31372,B01,26,75
31372,B01,27,1
31372,B01,27,2
31372,B01,27,3
31372,B01,27,4
31372,B01,27,5
31372,B01,27,6
31372,B01,27,6
31372,B01,27,7
31372,B01,27,8
31372,B01,27,9
31372,B01,27,10
31372,B01,27,11
31372,B01,27,12
31372,B01,27,13
31372,B01,27,13
31372,B01,27,14
31372,B01,27,15
31372,B01,27,16
31372,B01,27,17
31372,B01,27,18
31372,B01,27,19
31372,B01,27,20
31372,B01,27,20
31372,B01,27,21
31372,B01,27,22
31372,B01,27,23
31372,B01,27,24
31372,B01,27,25
31372,B01,27,26
31372,B01,27,26
31372,B01,27,27
31372,B01,27,28
31372,B01,27,29
31372,B01,27,30
31372,B01,27,31
31372,B01,27,31
31372,B01,27,32
31372,B01,27,33
31372,B01,27,34
31372,B01,27,35
31372,B01,27,36
31372,B01,27,37
31372,B01,27,38
31372,B01,27,39
31372,B01,27,40
31372,B01,27,40
31372,B01,27,41
31372,B01,27,42
31372,B01,27,43
31372,B01,27,44
31372,B01,27,45
31372,B01,27,46
31372,B01,27,46
31372,B01,27,47
31372,B01,27,48
31372,B01,27,49
31372,B01,27,50
31372,B01,27,51
31372,B01,27,52
31372,B01,27,53
31372,B01,27,53
31372,B01,27,54
31372,B01,27,55
31372,B01,27,56
31372,B01,27,57
31372,B01,27,58
31372,B01,27,59
31372,B01,27,59
31372,B01,27,60
31372,B01,27,61
31372,B01,27,62
31372,B01,27,63
31372,B01,27,64
31372,B01,27,65
31372,B01,27,65
31372,B01,27,66
31372,B01,28,1
31372,B01,28,2
31372,B01,28,3
31372,B01,28,4
31372,B01,28,5
31372,B01,28,6
31372,B01,28,7
31372,B01,28,8
31372,B01,28,9
31372,B01,28,10
31372,B01,28,11
31372,B01,28,12
31372,B01,28,12
31372,B01,28,13
31372,B01,28,14
31372,B01,28,15
31372,B01,28,16
31372,B01,28,17
31372,B01,28,18
31372,B01,28,18
31372,B01,28,19
31372,B01,28,20
