manuscript_id,book,chapter_number,verse_number
40169,B16,1,1
40169,B16,1,2
40169,B16,1,8
40169,B16,1,8
40169,B16,1,9
40169,B16,1,10
40169,B16,1,11
40169,B16,1,12
40169,B16,1,13
40169,B16,1,14
40169,B16,1,15
40169,B16,1,16
40169,B16,1,17
40169,B16,1,18
40169,B16,2,20
40169,B16,2,21
40169,B16,2,22
40169,B16,2,23
40169,B16,2,24
40169,B16,2,25
40169,B16,2,26
40169,B16,3,16
40169,B16,3,17
40169,B16,3,17
40169,B16,4,1
40169,B16,4,2
40169,B16,4,3
40169,B16,4,4
40169,B16,4,9
40169,B16,4,10
40169,B16,4,11
40169,B16,4,12
40169,B16,4,13
40169,B16,4,14
40169,B16,4,14
40169,B16,4,15
40169,B16,4,16
40169,B16,4,17
40169,B16,4,18
40169,B16,4,19
40169,B16,4,20
40169,B16,4,21
40169,B16,4,22
40169,B17,1,5
40169,B17,1,6
40169,B17,1,7
40169,B17,1,8
40169,B17,1,9
