manuscript_id,book,chapter_number,verse_number
10046,B06,5,17
10046,B06,5,18
10046,B06,5,19
10046,B06,5,20
10046,B06,5,21
10046,B06,6,1
10046,B06,6,2
10046,B06,6,3
10046,B06,6,4
10046,B06,6,5
10046,B06,6,6
10046,B06,6,7
10046,B06,6,8
10046,B06,6,9
10046,B06,6,10
10046,B06,6,11
10046,B06,6,12
10046,B06,6,13
10046,B06,6,14
10046,B06,8,15
10046,B06,8,16
10046,B06,8,17
10046,B06,8,18
10046,B06,8,19
10046,B06,8,20
10046,B06,8,21
10046,B06,8,22
10046,B06,8,23
10046,B06,8,24
10046,B06,8,25
10046,B06,8,27
10046,B06,8,28
10046,B06,8,29
10046,B06,8,30
10046,B06,8,31
10046,B06,8,32
10046,B06,8,33
10046,B06,8,34
10046,B06,8,35
10046,B06,8,37
10046,B06,8,38
10046,B06,8,39
10046,B06,9,1
10046,B06,9,2
10046,B06,9,3
10046,B06,9,4
10046,B06,9,5
10046,B06,9,6
10046,B06,9,7
10046,B06,9,8
10046,B06,9,9
10046,B06,9,9
10046,B06,9,10
10046,B06,9,11
10046,B06,9,12
10046,B06,9,13
10046,B06,9,14
10046,B06,9,15
10046,B06,9,16
10046,B06,9,17
10046,B06,9,18
10046,B06,9,19
10046,B06,9,20
10046,B06,9,21
10046,B06,9,22
10046,B06,9,22
10046,B06,9,23
10046,B06,9,24
10046,B06,9,25
10046,B06,9,26
10046,B06,9,27
10046,B06,9,28
10046,B06,9,29
10046,B06,9,30
10046,B06,9,31
10046,B06,9,32
10046,B06,10,1
10046,B06,10,2
10046,B06,10,3
10046,B06,10,4
10046,B06,10,5
10046,B06,10,6
10046,B06,10,7
10046,B06,10,8
10046,B06,10,9
10046,B06,10,10
10046,B06,10,11
10046,B06,10,12
10046,B06,10,13
10046,B06,10,14
10046,B06,10,15
10046,B06,10,16
10046,B06,10,17
10046,B06,10,18
10046,B06,10,19
10046,B06,10,20
10046,B06,10,21
10046,B06,11,1
10046,B06,11,2
10046,B06,11,3
10046,B06,11,4
10046,B06,11,5
10046,B06,11,6
10046,B06,11,7
10046,B06,11,8
10046,B06,11,9
10046,B06,11,10
10046,B06,11,11
10046,B06,11,12
10046,B06,11,13
10046,B06,11,14
10046,B06,11,15
10046,B06,11,16
10046,B06,11,17
10046,B06,11,18
10046,B06,11,19
10046,B06,11,20
10046,B06,11,21
10046,B06,11,22
10046,B06,11,24
10046,B06,11,25
10046,B06,11,26
10046,B06,11,27
10046,B06,11,28
10046,B06,11,29
10046,B06,11,30
10046,B06,11,31
10046,B06,11,32
10046,B06,11,33
10046,B06,11,35
10046,B06,11,36
10046,B06,12,1
10046,B06,12,2
10046,B06,12,3
10046,B06,12,4
10046,B06,12,5
10046,B06,12,6
10046,B06,12,7
10046,B06,12,8
10046,B06,12,9
10046,B06,12,10
10046,B06,12,11
10046,B06,12,12
10046,B06,12,13
10046,B06,12,14
10046,B06,12,15
10046,B06,12,16
10046,B06,12,17
10046,B06,12,18
10046,B06,12,19
10046,B06,12,20
10046,B06,12,21
10046,B06,13,1
10046,B06,13,2
10046,B06,13,3
10046,B06,13,4
10046,B06,13,5
10046,B06,13,6
10046,B06,13,7
10046,B06,13,8
10046,B06,13,9
10046,B06,13,10
10046,B06,13,11
10046,B06,13,12
10046,B06,13,13
10046,B06,13,14
10046,B06,14,1
10046,B06,14,2
10046,B06,14,3
10046,B06,14,4
10046,B06,14,5
10046,B06,14,6
10046,B06,14,7
10046,B06,14,8
10046,B06,14,9
10046,B06,14,10
10046,B06,14,11
10046,B06,14,12
10046,B06,14,13
10046,B06,14,14
