manuscript_id,book,chapter_number,verse_number
32374,B05,1,1
32374,B05,1,2
32374,B05,1,3
32374,B05,1,4
32374,B05,1,5
32374,B05,1,6
32374,B05,1,7
32374,B05,1,8
32374,B05,1,9
32374,B05,1,10
32374,B05,1,11
32374,B05,1,12
32374,B05,1,13
32374,B05,1,14
32374,B05,1,15
32374,B05,1,16
32374,B05,1,17
32374,B05,1,18
32374,B05,1,18
32374,B05,1,19
32374,B05,1,20
32374,B05,1,21
32374,B05,1,22
32374,B05,1,23
32374,B05,1,24
32374,B05,1,25
32374,B05,1,26
32374,B05,2,1
32374,B05,2,2
32374,B05,2,3
32374,B05,2,4
32374,B05,2,4
32374,B05,2,5
32374,B05,2,6
32374,B05,2,7
32374,B05,2,8
32374,B05,2,9
32374,B05,2,10
32374,B05,2,11
32374,B05,2,12
32374,B05,2,13
32374,B05,2,14
32374,B05,2,15
32374,B05,2,16
32374,B05,2,17
32374,B05,2,17
32374,B05,2,18
32374,B05,2,19
32374,B05,2,20
32374,B05,2,21
32374,B05,2,22
32374,B05,2,23
32374,B05,2,24
32374,B05,2,25
32374,B05,2,26
32374,B05,2,27
32374,B05,2,28
32374,B05,2,29
32374,B05,2,30
32374,B05,2,31
32374,B05,2,32
32374,B05,2,33
32374,B05,2,34
32374,B05,2,35
32374,B05,2,36
32374,B05,2,37
32374,B05,2,38
32374,B05,2,39
32374,B05,2,39
32374,B05,2,40
32374,B05,2,41
32374,B05,2,42
32374,B05,2,43
32374,B05,2,44
32374,B05,2,45
32374,B05,2,46
32374,B05,2,47
32374,B05,3,1
32374,B05,3,2
32374,B05,3,3
32374,B05,3,4
32374,B05,3,4
32374,B05,3,5
32374,B05,3,6
32374,B05,3,7
32374,B05,3,8
32374,B05,3,9
32374,B05,3,10
32374,B05,3,11
32374,B05,3,12
32374,B05,3,13
32374,B05,3,14
32374,B05,3,15
32374,B05,3,15
32374,B05,3,16
32374,B05,3,17
32374,B05,3,18
32374,B05,3,19
32374,B05,3,20
32374,B05,3,21
32374,B05,3,22
32374,B05,3,23
32374,B05,3,24
32374,B05,3,25
32374,B05,3,25
32374,B05,3,26
32374,B05,4,1
32374,B05,4,2
32374,B05,4,3
32374,B05,4,4
32374,B05,4,5
32374,B05,4,6
32374,B05,4,7
32374,B05,4,8
32374,B05,4,9
32374,B05,4,10
32374,B05,4,11
32374,B05,4,11
32374,B05,4,12
32374,B05,4,13
32374,B05,4,14
32374,B05,4,15
32374,B05,4,16
32374,B05,4,17
32374,B05,4,18
32374,B05,4,19
32374,B05,4,20
32374,B05,4,21
32374,B05,4,22
32374,B05,4,23
32374,B05,4,24
32374,B05,4,24
32374,B05,4,25
32374,B05,4,26
32374,B05,4,27
32374,B05,4,28
32374,B05,4,29
32374,B05,4,30
32374,B05,4,31
32374,B05,4,32
32374,B05,4,33
32374,B05,4,34
32374,B05,4,34
32374,B05,4,35
32374,B05,4,36
32374,B05,4,37
32374,B05,5,1
32374,B05,5,2
32374,B05,5,3
32374,B05,5,4
32374,B05,5,5
32374,B05,5,6
32374,B05,5,7
32374,B05,5,8
32374,B05,5,9
32374,B05,5,9
32374,B05,5,10
32374,B05,5,11
32374,B05,5,12
32374,B05,5,13
32374,B05,5,14
32374,B05,5,15
32374,B05,5,16
32374,B05,5,17
32374,B05,5,18
32374,B05,5,19
32374,B05,5,20
32374,B05,5,21
32374,B05,5,21
32374,B05,5,22
32374,B05,5,23
32374,B05,5,24
32374,B05,5,25
32374,B05,5,26
32374,B05,5,27
32374,B05,5,28
32374,B05,5,29
32374,B05,5,30
32374,B05,5,31
32374,B05,5,32
32374,B05,5,33
32374,B05,5,34
32374,B05,5,35
32374,B05,5,36
32374,B05,5,37
32374,B05,5,38
32374,B05,5,39
32374,B05,5,40
32374,B05,5,41
32374,B05,5,41
32374,B05,5,42
32374,B05,6,1
32374,B05,6,2
32374,B05,6,3
32374,B05,6,4
32374,B05,6,5
32374,B05,6,6
32374,B05,6,7
32374,B05,6,8
32374,B05,6,9
32374,B05,6,10
32374,B05,6,10
32374,B05,6,11
32374,B05,6,12
32374,B05,6,13
32374,B05,6,14
32374,B05,6,15
32374,B05,7,1
32374,B05,7,2
32374,B05,7,3
32374,B05,7,4
32374,B05,7,5
32374,B05,7,5
32374,B05,7,6
32374,B05,7,7
32374,B05,7,8
32374,B05,7,9
32374,B05,7,10
32374,B05,7,11
32374,B05,7,12
32374,B05,7,13
32374,B05,7,14
32374,B05,7,15
32374,B05,7,16
32374,B05,7,16
32374,B05,7,17
32374,B05,7,18
32374,B05,7,19
32374,B05,7,20
32374,B05,7,21
32374,B05,7,22
32374,B05,7,23
32374,B05,7,24
32374,B05,7,25
32374,B05,7,26
32374,B05,7,27
32374,B05,7,28
32374,B05,7,29
32374,B05,7,30
32374,B05,7,31
32374,B05,7,32
32374,B05,7,33
32374,B05,7,34
32374,B05,7,35
32374,B05,7,36
32374,B05,7,37
32374,B05,7,38
32374,B05,7,39
32374,B05,7,39
32374,B05,7,40
32374,B05,7,41
32374,B05,7,42
32374,B05,7,43
32374,B05,7,44
32374,B05,7,45
32374,B05,7,46
32374,B05,7,47
32374,B05,7,48
32374,B05,7,49
32374,B05,7,49
32374,B05,7,50
32374,B05,7,51
32374,B05,7,52
32374,B05,7,53
32374,B05,7,54
32374,B05,7,55
32374,B05,7,56
32374,B05,7,57
32374,B05,7,58
32374,B05,7,59
32374,B05,7,60
32374,B05,8,1
32374,B05,8,2
32374,B05,8,3
32374,B05,8,4
32374,B05,8,5
32374,B05,8,6
32374,B05,8,7
32374,B05,8,8
32374,B05,8,9
32374,B05,8,10
32374,B05,8,11
32374,B05,8,12
32374,B05,8,13
32374,B05,8,13
32374,B05,8,14
32374,B05,8,15
32374,B05,8,16
32374,B05,8,17
32374,B05,8,18
32374,B05,8,19
32374,B05,8,20
32374,B05,8,21
32374,B05,8,22
32374,B05,8,23
32374,B05,8,24
32374,B05,8,25
32374,B05,8,26
32374,B05,8,26
32374,B05,8,27
32374,B05,8,28
32374,B05,8,29
32374,B05,8,30
32374,B05,8,31
32374,B05,8,32
32374,B05,8,33
32374,B05,8,34
32374,B05,8,35
32374,B05,8,36
32374,B05,8,36
32374,B05,8,38
32374,B05,8,39
32374,B05,8,40
32374,B05,9,1
32374,B05,9,2
32374,B05,9,3
32374,B05,9,4
32374,B05,9,5
32374,B05,9,6
32374,B05,9,7
32374,B05,9,8
32374,B05,9,9
32374,B05,9,10
32374,B05,9,10
32374,B05,9,11
32374,B05,9,12
32374,B05,9,13
32374,B05,9,14
32374,B05,9,15
32374,B05,9,16
32374,B05,9,17
32374,B05,9,17
32374,B05,9,18
32374,B05,9,19
32374,B05,9,20
32374,B05,9,21
32374,B05,9,21
32374,B05,9,22
32374,B05,9,23
32374,B05,9,24
32374,B05,9,25
32374,B05,9,26
32374,B05,9,27
32374,B05,9,28
32374,B05,9,29
32374,B05,9,30
32374,B05,9,31
32374,B05,9,32
32374,B05,9,32
32374,B05,9,33
32374,B05,9,34
32374,B05,9,35
32374,B05,9,36
32374,B05,9,36
32374,B05,9,37
32374,B05,9,38
32374,B05,9,39
32374,B05,9,40
32374,B05,9,41
32374,B05,9,42
32374,B05,9,42
32374,B05,9,43
32374,B05,10,1
32374,B05,10,2
32374,B05,10,3
32374,B05,10,4
32374,B05,10,5
32374,B05,10,6
32374,B05,10,7
32374,B05,10,8
32374,B05,10,9
32374,B05,10,10
32374,B05,10,11
32374,B05,10,11
32374,B05,10,12
32374,B05,10,13
32374,B05,10,14
32374,B05,10,15
32374,B05,10,16
32374,B05,10,17
32374,B05,10,18
32374,B05,10,19
32374,B05,10,20
32374,B05,10,21
32374,B05,10,22
32374,B05,10,22
32374,B05,10,23
32374,B05,10,24
32374,B05,10,25
32374,B05,10,26
32374,B05,10,27
32374,B05,10,28
32374,B05,10,29
32374,B05,10,30
32374,B05,10,31
32374,B05,10,32
32374,B05,10,33
32374,B05,10,33
32374,B05,10,34
32374,B05,10,35
32374,B05,10,36
32374,B05,10,37
32374,B05,10,38
32374,B05,10,39
32374,B05,10,40
32374,B05,10,41
32374,B05,10,42
32374,B05,10,43
32374,B05,10,44
32374,B05,10,45
32374,B05,10,45
32374,B05,10,46
32374,B05,10,47
32374,B05,10,48
32374,B05,11,1
32374,B05,11,2
32374,B05,11,3
32374,B05,11,4
32374,B05,11,5
32374,B05,11,6
32374,B05,11,7
32374,B05,11,8
32374,B05,11,9
32374,B05,11,10
32374,B05,11,11
32374,B05,11,11
32374,B05,11,12
32374,B05,11,13
32374,B05,11,14
32374,B05,11,14
32374,B05,11,15
32374,B05,11,16
32374,B05,11,17
32374,B05,11,18
32374,B05,11,19
32374,B05,11,20
32374,B05,11,21
32374,B05,11,22
32374,B05,11,22
32374,B05,11,23
32374,B05,11,24
32374,B05,11,25
32374,B05,11,26
32374,B05,11,27
32374,B05,11,28
32374,B05,11,29
32374,B05,11,30
32374,B05,12,1
32374,B05,12,2
32374,B05,12,3
32374,B05,12,4
32374,B05,12,5
32374,B05,12,5
32374,B05,12,6
32374,B05,12,6
32374,B05,12,7
32374,B05,12,8
32374,B05,12,9
32374,B05,12,10
32374,B05,12,11
32374,B05,12,12
32374,B05,12,13
32374,B05,12,14
32374,B05,12,14
32374,B05,12,15
32374,B05,12,16
32374,B05,12,17
32374,B05,12,18
32374,B05,12,19
32374,B05,12,20
32374,B05,12,21
32374,B05,12,22
32374,B05,12,23
32374,B05,12,24
32374,B05,12,25
32374,B05,12,25
32374,B05,13,1
32374,B05,13,2
32374,B05,13,3
32374,B05,13,4
32374,B05,13,5
32374,B05,13,6
32374,B05,13,7
32374,B05,13,8
32374,B05,13,9
32374,B05,13,10
32374,B05,13,11
32374,B05,13,11
32374,B05,13,12
32374,B05,13,13
32374,B05,13,14
32374,B05,13,15
32374,B05,13,16
32374,B05,13,17
32374,B05,13,18
32374,B05,13,19
32374,B05,13,20
32374,B05,13,21
32374,B05,13,22
32374,B05,13,22
32374,B05,13,23
32374,B05,13,24
32374,B05,13,25
32374,B05,13,26
32374,B05,13,27
32374,B05,13,28
32374,B05,13,29
32374,B05,13,30
32374,B05,13,31
32374,B05,13,32
32374,B05,13,33
32374,B05,13,34
32374,B05,13,35
32374,B05,13,35
32374,B05,13,36
32374,B05,13,37
32374,B05,13,38
32374,B05,13,39
32374,B05,13,40
32374,B05,13,41
32374,B05,13,42
32374,B05,13,43
32374,B05,13,44
32374,B05,13,45
32374,B05,13,46
32374,B05,13,47
32374,B05,13,47
32374,B05,13,48
32374,B05,13,49
32374,B05,13,50
32374,B05,13,51
32374,B05,13,52
32374,B05,14,1
32374,B05,14,2
32374,B05,14,3
32374,B05,14,4
32374,B05,14,5
32374,B05,14,6
32374,B05,14,7
32374,B05,14,8
32374,B05,14,8
32374,B05,14,9
32374,B05,14,10
32374,B05,14,11
32374,B05,14,12
32374,B05,14,13
32374,B05,14,14
32374,B05,14,15
32374,B05,14,16
32374,B05,14,17
32374,B05,14,18
32374,B05,14,19
32374,B05,14,19
32374,B05,14,20
32374,B05,14,21
32374,B05,14,21
32374,B05,14,22
32374,B05,14,23
32374,B05,14,24
32374,B05,14,25
32374,B05,14,26
32374,B05,14,27
32374,B05,14,28
32374,B05,15,1
32374,B05,15,1
32374,B05,15,2
32374,B05,15,2
32374,B05,15,2
32374,B05,15,3
32374,B05,15,4
32374,B05,15,5
32374,B05,15,6
32374,B05,15,7
32374,B05,15,8
32374,B05,15,9
32374,B05,15,10
32374,B05,15,11
32374,B05,15,11
32374,B05,15,12
32374,B05,15,13
32374,B05,15,14
32374,B05,15,15
32374,B05,15,16
32374,B05,15,17
32374,B05,15,18
32374,B05,15,19
32374,B05,15,20
32374,B05,15,20
32374,B05,15,21
32374,B05,15,22
32374,B05,15,23
32374,B05,15,24
32374,B05,15,25
32374,B05,15,26
32374,B05,15,27
32374,B05,15,28
32374,B05,15,29
32374,B05,15,30
32374,B05,15,31
32374,B05,15,32
32374,B05,15,33
32374,B05,15,34
32374,B05,15,35
32374,B05,15,36
32374,B05,15,36
32374,B05,15,37
32374,B05,15,38
32374,B05,15,39
32374,B05,15,40
32374,B05,15,41
32374,B05,16,1
32374,B05,16,2
32374,B05,16,3
32374,B05,16,4
32374,B05,16,5
32374,B05,16,6
32374,B05,16,7
32374,B05,16,8
32374,B05,16,8
32374,B05,16,9
32374,B05,16,10
32374,B05,16,11
32374,B05,16,12
32374,B05,16,13
32374,B05,16,14
32374,B05,16,15
32374,B05,16,16
32374,B05,16,17
32374,B05,16,18
32374,B05,16,18
32374,B05,16,19
32374,B05,16,20
32374,B05,16,21
32374,B05,16,22
32374,B05,16,23
32374,B05,16,24
32374,B05,16,25
32374,B05,16,26
32374,B05,16,27
32374,B05,16,28
32374,B05,16,29
32374,B05,16,29
32374,B05,16,30
32374,B05,16,31
32374,B05,16,32
32374,B05,16,33
32374,B05,16,34
32374,B05,16,35
32374,B05,16,36
32374,B05,16,37
32374,B05,16,38
32374,B05,16,39
32374,B05,16,40
32374,B05,17,1
32374,B05,17,2
32374,B05,17,2
32374,B05,17,3
32374,B05,17,4
32374,B05,17,5
32374,B05,17,6
32374,B05,17,7
32374,B05,17,8
32374,B05,17,9
32374,B05,17,10
32374,B05,17,11
32374,B05,17,11
32374,B05,17,12
32374,B05,17,13
32374,B05,17,14
32374,B05,17,15
32374,B05,17,16
32374,B05,17,17
32374,B05,17,18
32374,B05,17,19
32374,B05,17,20
32374,B05,17,21
32374,B05,17,21
32374,B05,17,22
32374,B05,17,23
32374,B05,17,24
32374,B05,17,25
32374,B05,17,25
32374,B05,17,26
32374,B05,17,27
32374,B05,17,28
32374,B05,17,29
32374,B05,17,30
32374,B05,17,31
32374,B05,17,32
32374,B05,17,33
32374,B05,17,34
32374,B05,17,34
32374,B05,18,1
32374,B05,18,2
32374,B05,18,3
32374,B05,18,4
32374,B05,18,5
32374,B05,18,6
32374,B05,18,7
32374,B05,18,8
32374,B05,18,9
32374,B05,18,10
32374,B05,18,11
32374,B05,18,12
32374,B05,18,12
32374,B05,18,13
32374,B05,18,14
32374,B05,18,15
32374,B05,18,16
32374,B05,18,17
32374,B05,18,18
32374,B05,18,19
32374,B05,18,20
32374,B05,18,21
32374,B05,18,22
32374,B05,18,23
32374,B05,18,24
32374,B05,18,24
32374,B05,18,25
32374,B05,18,26
32374,B05,18,27
32374,B05,18,28
32374,B05,19,1
32374,B05,19,2
32374,B05,19,3
32374,B05,19,4
32374,B05,19,5
32374,B05,19,6
32374,B05,19,7
32374,B05,19,8
32374,B05,19,8
32374,B05,19,9
32374,B05,19,10
32374,B05,19,11
32374,B05,19,12
32374,B05,19,13
32374,B05,19,14
32374,B05,19,15
32374,B05,19,16
32374,B05,19,17
32374,B05,19,17
32374,B05,19,18
32374,B05,19,18
32374,B05,19,19
32374,B05,19,20
32374,B05,19,21
32374,B05,19,22
32374,B05,19,23
32374,B05,19,24
32374,B05,19,25
32374,B05,19,26
32374,B05,19,27
32374,B05,19,28
32374,B05,19,28
32374,B05,19,29
32374,B05,19,30
32374,B05,19,31
32374,B05,19,32
32374,B05,19,33
32374,B05,19,34
32374,B05,19,35
32374,B05,19,36
32374,B05,19,37
32374,B05,19,38
32374,B05,19,39
32374,B05,19,39
32374,B05,19,40
32374,B05,19,40
32374,B05,20,1
32374,B05,20,2
32374,B05,20,3
32374,B05,20,4
32374,B05,20,5
32374,B05,20,6
32374,B05,20,7
32374,B05,20,8
32374,B05,20,9
32374,B05,20,9
32374,B05,20,10
32374,B05,20,11
32374,B05,20,12
32374,B05,20,13
32374,B05,20,14
32374,B05,20,15
32374,B05,20,16
32374,B05,20,17
32374,B05,20,18
32374,B05,20,19
32374,B05,20,20
32374,B05,20,20
32374,B05,20,21
32374,B05,20,22
32374,B05,20,23
32374,B05,20,24
32374,B05,20,25
32374,B05,20,26
32374,B05,20,27
32374,B05,20,28
32374,B05,20,29
32374,B05,20,30
32374,B05,20,31
32374,B05,20,32
32374,B05,20,33
32374,B05,20,33
32374,B05,20,34
32374,B05,20,35
32374,B05,20,36
32374,B05,20,37
32374,B05,20,38
32374,B05,21,1
32374,B05,21,2
32374,B05,21,3
32374,B05,21,4
32374,B05,21,5
32374,B05,21,6
32374,B05,21,7
32374,B05,21,7
32374,B05,21,8
32374,B05,21,9
32374,B05,21,10
32374,B05,21,11
32374,B05,21,12
32374,B05,21,13
32374,B05,21,14
32374,B05,21,15
32374,B05,21,16
32374,B05,21,17
32374,B05,21,18
32374,B05,21,19
32374,B05,21,19
32374,B05,21,20
32374,B05,21,21
32374,B05,21,22
32374,B05,21,23
32374,B05,21,24
32374,B05,21,25
32374,B05,21,26
32374,B05,21,27
32374,B05,21,27
32374,B05,21,28
32374,B05,21,28
32374,B05,21,29
32374,B05,21,30
32374,B05,21,31
32374,B05,21,32
32374,B05,21,33
32374,B05,21,34
32374,B05,21,35
32374,B05,21,36
32374,B05,21,37
32374,B05,21,38
32374,B05,21,39
32374,B05,21,39
32374,B05,21,40
32374,B05,22,1
32374,B05,22,2
32374,B05,22,3
32374,B05,22,4
32374,B05,22,5
32374,B05,22,6
32374,B05,22,7
32374,B05,22,8
32374,B05,22,9
32374,B05,22,9
32374,B05,22,10
32374,B05,22,10
32374,B05,22,11
32374,B05,22,12
32374,B05,22,13
32374,B05,22,14
32374,B05,22,15
32374,B05,22,16
32374,B05,22,17
32374,B05,22,18
32374,B05,22,19
32374,B05,22,20
32374,B05,22,21
32374,B05,22,22
32374,B05,22,23
32374,B05,22,23
32374,B05,22,24
32374,B05,22,25
32374,B05,22,26
32374,B05,22,27
32374,B05,22,28
32374,B05,22,29
32374,B05,22,30
32374,B05,23,1
32374,B05,23,2
32374,B05,23,3
32374,B05,23,3
32374,B05,23,4
32374,B05,23,5
32374,B05,23,6
32374,B05,23,7
32374,B05,23,8
32374,B05,23,9
32374,B05,23,10
32374,B05,23,11
32374,B05,23,12
32374,B05,23,13
32374,B05,23,14
32374,B05,23,14
32374,B05,23,15
32374,B05,23,16
32374,B05,23,17
32374,B05,23,18
32374,B05,23,19
32374,B05,23,20
32374,B05,23,21
32374,B05,23,22
32374,B05,23,23
32374,B05,23,23
32374,B05,23,24
32374,B05,23,25
32374,B05,23,26
32374,B05,23,27
32374,B05,23,28
32374,B05,23,29
32374,B05,23,30
32374,B05,23,31
32374,B05,23,32
32374,B05,23,33
32374,B05,23,34
32374,B05,23,35
32374,B05,24,1
32374,B05,24,1
32374,B05,24,2
32374,B05,24,3
32374,B05,24,4
32374,B05,24,5
32374,B05,24,6
32374,B05,24,7
32374,B05,24,8
32374,B05,24,9
32374,B05,24,10
32374,B05,24,11
32374,B05,24,12
32374,B05,24,12
32374,B05,24,13
32374,B05,24,14
32374,B05,24,15
32374,B05,24,16
32374,B05,24,17
32374,B05,24,18
32374,B05,24,19
32374,B05,24,20
32374,B05,24,21
32374,B05,24,22
32374,B05,24,23
32374,B05,24,24
32374,B05,24,25
32374,B05,24,25
32374,B05,24,26
32374,B05,24,27
32374,B05,25,1
32374,B05,25,2
32374,B05,25,3
32374,B05,25,4
32374,B05,25,5
32374,B05,25,6
32374,B05,25,7
32374,B05,25,8
32374,B05,25,8
32374,B05,25,9
32374,B05,25,10
32374,B05,25,11
32374,B05,25,12
32374,B05,25,13
32374,B05,25,14
32374,B05,25,15
32374,B05,25,16
32374,B05,25,17
32374,B05,25,18
32374,B05,25,19
32374,B05,25,19
32374,B05,25,20
32374,B05,25,21
32374,B05,25,22
32374,B05,25,23
32374,B05,25,24
32374,B05,25,25
32374,B05,25,26
32374,B05,25,27
32374,B05,25,27
32374,B05,26,1
32374,B05,26,1
32374,B05,26,2
32374,B05,26,2
32374,B05,26,2
32374,B05,26,3
32374,B05,26,4
32374,B05,26,5
32374,B05,26,6
32374,B05,26,7
32374,B05,26,8
32374,B05,26,9
32374,B05,26,10
32374,B05,26,11
32374,B05,26,12
32374,B05,26,13
32374,B05,26,14
32374,B05,26,14
32374,B05,26,15
