manuscript_id,book,chapter_number,verse_number
30723,B01,1,1
30723,B01,1,1
30723,B01,1,2
30723,B01,1,2
30723,B01,1,3
30723,B01,1,3
30723,B01,1,4
30723,B01,1,5
30723,B01,1,6
30723,B01,1,7
30723,B01,1,8
30723,B01,1,9
30723,B01,1,10
30723,B01,1,11
30723,B01,1,12
30723,B01,1,13
30723,B01,1,14
30723,B01,1,15
30723,B01,1,16
30723,B01,1,17
30723,B01,1,18
30723,B01,1,18
30723,B01,1,19
30723,B01,1,20
30723,B01,1,21
30723,B01,1,22
30723,B01,1,23
30723,B01,1,24
30723,B01,1,24
30723,B01,1,25
30723,B01,2,1
30723,B01,2,2
30723,B01,2,2
30723,B01,2,3
30723,B01,2,4
30723,B01,2,5
30723,B01,2,6
30723,B01,2,6
30723,B01,2,7
30723,B01,2,8
30723,B01,2,9
30723,B01,2,10
30723,B01,2,11
30723,B01,2,12
30723,B01,2,13
30723,B01,2,14
30723,B01,2,15
30723,B01,2,16
30723,B01,2,17
30723,B01,2,18
30723,B01,2,19
30723,B01,2,20
30723,B01,2,21
30723,B01,2,22
30723,B01,2,23
30723,B01,2,23
30723,B01,3,1
30723,B01,3,2
30723,B01,3,3
30723,B01,3,4
30723,B01,3,4
30723,B01,3,5
30723,B01,3,6
30723,B01,3,7
30723,B01,3,8
30723,B01,3,9
30723,B01,3,10
30723,B01,3,11
30723,B01,3,12
30723,B01,3,13
30723,B01,3,14
30723,B01,3,14
30723,B01,3,15
30723,B01,3,16
30723,B01,3,17
30723,B01,4,1
30723,B01,4,1
30723,B01,4,2
30723,B01,4,3
30723,B01,4,4
30723,B01,4,5
30723,B01,4,6
30723,B01,4,7
30723,B01,4,8
30723,B01,4,9
30723,B01,4,10
30723,B01,4,11
30723,B01,4,12
30723,B01,4,13
30723,B01,4,14
30723,B01,4,15
30723,B01,4,16
30723,B01,4,17
30723,B01,4,18
30723,B01,4,19
30723,B01,4,20
30723,B01,4,21
30723,B01,4,22
30723,B01,4,22
30723,B01,4,23
30723,B01,4,24
30723,B01,4,25
30723,B01,5,1
30723,B01,5,2
30723,B01,5,3
30723,B01,5,4
30723,B01,5,5
30723,B01,5,6
30723,B01,5,7
30723,B01,5,8
30723,B01,5,9
30723,B01,5,10
30723,B01,5,11
30723,B01,5,12
30723,B01,5,13
30723,B01,5,14
30723,B01,5,15
30723,B01,5,16
30723,B01,5,17
30723,B01,5,18
30723,B01,5,19
30723,B01,5,19
30723,B01,5,20
30723,B01,5,21
30723,B01,5,22
30723,B01,5,22
30723,B01,5,23
30723,B01,5,24
30723,B01,5,25
30723,B01,5,26
30723,B01,5,27
30723,B01,5,28
30723,B01,5,29
30723,B01,5,30
30723,B01,5,31
30723,B01,5,32
30723,B01,5,33
30723,B01,5,34
30723,B01,5,34
30723,B01,5,35
30723,B01,5,36
30723,B01,5,37
30723,B01,5,38
30723,B01,5,39
30723,B01,5,40
30723,B01,5,41
