manuscript_id,book,chapter_number,verse_number
30452,B27,1,1
30452,B27,1,2
30452,B27,1,3
30452,B27,1,3
30452,B27,1,4
30452,B27,1,5
30452,B27,1,6
30452,B27,1,7
30452,B27,1,8
30452,B27,1,9
30452,B27,1,9
30452,B27,1,10
30452,B27,1,11
30452,B27,1,12
30452,B27,1,13
30452,B27,1,14
30452,B27,1,15
30452,B27,1,16
30452,B27,1,16
30452,B27,1,17
30452,B27,1,18
30452,B27,1,19
30452,B27,1,20
30452,B27,2,1
30452,B27,2,2
30452,B27,2,2
30452,B27,2,3
30452,B27,2,4
30452,B27,2,5
30452,B27,2,6
30452,B27,2,7
30452,B27,2,8
30452,B27,2,9
30452,B27,2,10
30452,B27,2,11
30452,B27,2,12
30452,B27,2,13
30452,B27,2,14
30452,B27,2,15
30452,B27,2,15
30452,B27,2,16
30452,B27,2,17
30452,B27,2,18
30452,B27,2,19
30452,B27,2,20
30452,B27,2,20
30452,B27,2,21
30452,B27,2,22
30452,B27,2,23
30452,B27,2,24
30452,B27,2,25
30452,B27,2,26
30452,B27,2,27
30452,B27,2,28
30452,B27,2,29
30452,B27,2,29
30452,B27,3,1
30452,B27,3,2
30452,B27,3,3
30452,B27,3,4
30452,B27,3,5
30452,B27,3,6
30452,B27,3,7
30452,B27,3,7
30452,B27,3,8
30452,B27,3,9
30452,B27,3,10
30452,B27,3,11
30452,B27,3,12
30452,B27,3,12
30452,B27,3,13
30452,B27,3,14
30452,B27,3,15
30452,B27,3,16
30452,B27,3,17
30452,B27,3,18
30452,B27,3,18
30452,B27,3,19
30452,B27,3,20
30452,B27,3,21
30452,B27,3,22
30452,B27,4,1
30452,B27,4,2
30452,B27,4,3
30452,B27,4,3
30452,B27,4,4
30452,B27,4,5
30452,B27,4,6
30452,B27,4,7
30452,B27,4,8
30452,B27,4,8
30452,B27,4,9
30452,B27,4,10
30452,B27,4,11
30452,B27,5,1
30452,B27,5,2
30452,B27,5,2
30452,B27,5,3
30452,B27,5,4
30452,B27,5,5
30452,B27,5,6
30452,B27,5,7
30452,B27,5,8
30452,B27,5,8
30452,B27,5,9
30452,B27,5,10
30452,B27,5,11
30452,B27,5,12
30452,B27,5,13
30452,B27,5,13
30452,B27,5,14
30452,B27,6,1
30452,B27,6,2
30452,B27,6,3
30452,B27,6,4
30452,B27,6,5
30452,B27,6,5
30452,B27,6,6
30452,B27,6,7
30452,B27,6,8
30452,B27,6,9
30452,B27,6,10
30452,B27,6,11
30452,B27,6,11
30452,B27,6,12
30452,B27,6,13
30452,B27,6,14
30452,B27,6,15
30452,B27,6,16
30452,B27,6,17
30452,B27,6,17
30452,B27,7,1
30452,B27,7,2
30452,B27,7,3
30452,B27,7,4
30452,B27,7,5
30452,B27,7,6
30452,B27,7,6
30452,B27,7,7
30452,B27,7,8
30452,B27,7,9
30452,B27,7,10
30452,B27,7,11
30452,B27,7,12
30452,B27,7,13
30452,B27,7,14
30452,B27,7,15
30452,B27,7,16
30452,B27,7,17
30452,B27,8,1
30452,B27,8,2
30452,B27,8,2
30452,B27,8,3
30452,B27,8,4
30452,B27,8,5
30452,B27,8,6
30452,B27,8,7
30452,B27,8,8
30452,B27,8,8
30452,B27,8,9
30452,B27,8,10
30452,B27,8,11
30452,B27,8,12
30452,B27,8,13
30452,B27,8,13
30452,B27,9,1
30452,B27,9,2
30452,B27,9,3
30452,B27,9,4
30452,B27,9,5
30452,B27,9,6
30452,B27,9,6
30452,B27,9,7
30452,B27,9,8
30452,B27,9,9
30452,B27,9,10
30452,B27,9,11
30452,B27,9,12
30452,B27,9,13
30452,B27,9,13
30452,B27,9,14
30452,B27,9,15
30452,B27,9,16
30452,B27,9,17
30452,B27,9,18
30452,B27,9,19
30452,B27,9,19
30452,B27,9,20
30452,B27,9,21
30452,B27,10,1
30452,B27,10,2
30452,B27,10,2
30452,B27,10,3
30452,B27,10,4
30452,B27,10,5
30452,B27,10,6
30452,B27,10,7
30452,B27,10,8
30452,B27,10,8
30452,B27,10,9
30452,B27,10,10
30452,B27,10,11
30452,B27,11,1
30452,B27,11,2
30452,B27,11,2
30452,B27,11,3
30452,B27,11,4
30452,B27,11,5
30452,B27,11,6
30452,B27,11,7
30452,B27,11,8
30452,B27,11,8
30452,B27,11,9
30452,B27,11,10
30452,B27,11,11
30452,B27,11,12
30452,B27,11,13
30452,B27,11,13
30452,B27,11,14
30452,B27,11,15
30452,B27,11,16
30452,B27,11,17
30452,B27,11,18
30452,B27,11,18
30452,B27,11,19
30452,B27,12,1
30452,B27,12,2
30452,B27,12,3
30452,B27,12,4
30452,B27,12,5
30452,B27,12,5
30452,B27,12,6
30452,B27,12,7
30452,B27,12,8
30452,B27,12,9
30452,B27,12,10
30452,B27,12,10
30452,B27,12,11
30452,B27,12,12
30452,B27,12,13
30452,B27,12,14
30452,B27,12,15
30452,B27,12,16
30452,B27,12,16
30452,B27,12,17
30452,B27,12,18
30452,B27,13,1
30452,B27,13,2
30452,B27,13,3
30452,B27,13,3
30452,B27,13,4
30452,B27,13,5
30452,B27,13,6
30452,B27,13,7
30452,B27,13,8
30452,B27,13,9
30452,B27,13,10
30452,B27,13,10
30452,B27,13,11
30452,B27,13,12
30452,B27,13,13
30452,B27,13,14
30452,B27,13,15
30452,B27,13,15
30452,B27,13,16
30452,B27,13,17
30452,B27,13,18
30452,B27,14,1
30452,B27,14,2
30452,B27,14,2
30452,B27,14,3
30452,B27,14,4
30452,B27,14,5
30452,B27,14,6
30452,B27,14,7
30452,B27,14,8
30452,B27,14,8
30452,B27,14,9
30452,B27,14,10
30452,B27,14,11
30452,B27,14,12
30452,B27,14,13
30452,B27,14,13
30452,B27,14,14
30452,B27,14,15
30452,B27,14,16
30452,B27,14,17
30452,B27,14,18
30452,B27,14,18
30452,B27,14,19
30452,B27,14,20
30452,B27,15,1
30452,B27,15,2
30452,B27,15,3
30452,B27,15,3
30452,B27,15,4
30452,B27,15,5
30452,B27,15,6
30452,B27,15,7
30452,B27,15,8
30452,B27,16,1
30452,B27,16,1
30452,B27,16,2
30452,B27,16,3
30452,B27,16,4
30452,B27,16,5
30452,B27,16,6
30452,B27,16,7
30452,B27,16,8
30452,B27,16,8
30452,B27,16,9
30452,B27,16,10
30452,B27,16,11
30452,B27,16,12
30452,B27,16,13
30452,B27,16,14
30452,B27,16,14
30452,B27,16,15
30452,B27,16,16
30452,B27,16,17
30452,B27,16,18
30452,B27,16,19
30452,B27,16,20
30452,B27,16,20
30452,B27,16,21
30452,B27,17,1
30452,B27,17,2
30452,B27,17,3
30452,B27,17,4
30452,B27,17,5
30452,B27,17,5
30452,B27,17,6
30452,B27,17,7
30452,B27,17,8
30452,B27,17,9
30452,B27,17,10
30452,B27,17,11
30452,B27,17,11
30452,B27,17,12
30452,B27,17,13
30452,B27,17,14
30452,B27,17,15
30452,B27,17,16
30452,B27,17,17
30452,B27,17,18
30452,B27,17,18
30452,B27,18,1
30452,B27,18,2
30452,B27,18,3
30452,B27,18,4
30452,B27,18,5
30452,B27,18,6
30452,B27,18,7
30452,B27,18,8
30452,B27,18,9
30452,B27,18,10
30452,B27,18,11
30452,B27,18,12
30452,B27,18,12
30452,B27,18,13
30452,B27,18,14
30452,B27,18,15
30452,B27,18,16
30452,B27,18,17
30452,B27,18,18
30452,B27,18,19
30452,B27,18,19
30452,B27,18,20
30452,B27,18,21
30452,B27,18,22
30452,B27,18,23
30452,B27,18,24
30452,B27,19,1
30452,B27,19,2
