manuscript_id,book,chapter_number,verse_number
30211,B02,1,1
30211,B02,1,2
30211,B02,1,2
30211,B02,1,3
30211,B02,1,4
30211,B02,1,5
30211,B02,1,6
30211,B02,1,7
30211,B02,1,7
30211,B02,1,8
30211,B02,1,9
30211,B02,1,10
30211,B02,1,11
30211,B02,1,12
30211,B02,1,13
30211,B02,1,14
30211,B02,1,15
30211,B02,1,16
30211,B02,1,17
30211,B02,1,18
30211,B02,1,19
30211,B02,1,20
30211,B02,1,20
30211,B02,1,21
30211,B02,1,22
30211,B02,1,23
30211,B02,1,24
30211,B02,1,25
30211,B02,1,26
30211,B02,1,27
30211,B02,1,27
30211,B02,1,28
30211,B02,1,29
30211,B02,1,30
30211,B02,1,31
30211,B02,1,32
30211,B02,1,33
30211,B02,1,34
30211,B02,1,35
30211,B02,1,36
30211,B02,1,37
30211,B02,1,38
30211,B02,1,39
30211,B02,1,40
30211,B02,1,41
30211,B02,1,42
30211,B02,1,43
30211,B02,1,44
30211,B02,1,45
30211,B02,2,1
30211,B02,2,2
