manuscript_id,book,chapter_number,verse_number
30590,B02,1,1
30590,B02,1,2
30590,B02,1,3
30590,B02,1,4
30590,B02,1,5
30590,B02,1,6
30590,B02,1,7
30590,B02,1,8
30590,B02,1,9
30590,B02,1,9
30590,B02,1,10
30590,B02,1,11
30590,B02,1,12
30590,B02,1,13
30590,B02,1,14
30590,B02,1,15
30590,B02,1,16
30590,B02,1,17
30590,B02,1,18
30590,B02,1,19
30590,B02,1,20
30590,B02,1,21
30590,B02,1,22
30590,B02,1,23
30590,B02,1,24
30590,B02,1,24
30590,B02,1,25
30590,B02,1,26
30590,B02,1,27
30590,B02,1,28
30590,B02,1,29
30590,B02,1,30
30590,B02,1,31
30590,B02,1,32
30590,B02,1,33
30590,B02,1,34
30590,B02,1,35
30590,B02,1,36
30590,B02,1,37
30590,B02,1,38
30590,B02,1,39
30590,B02,1,40
30590,B02,1,41
30590,B02,1,42
30590,B02,1,43
30590,B02,1,44
30590,B02,1,45
30590,B02,2,1
30590,B02,2,2
30590,B02,2,3
30590,B02,2,4
30590,B02,2,5
30590,B02,2,6
30590,B02,2,7
30590,B02,2,8
30590,B02,2,9
30590,B02,2,10
30590,B02,2,11
30590,B02,2,12
30590,B02,2,13
30590,B02,2,14
30590,B02,2,15
30590,B02,2,16
30590,B02,2,17
30590,B02,2,18
30590,B02,2,19
30590,B02,2,20
30590,B02,2,21
30590,B02,2,22
30590,B02,2,23
30590,B02,2,24
30590,B02,2,25
30590,B02,2,26
30590,B02,2,27
30590,B02,2,28
30590,B02,3,1
30590,B02,3,2
30590,B02,3,3
30590,B02,3,4
30590,B02,3,5
30590,B02,3,6
30590,B02,3,7
30590,B02,3,8
30590,B02,3,9
30590,B02,3,10
30590,B02,3,11
30590,B02,3,12
30590,B02,3,13
30590,B02,3,14
30590,B02,3,15
30590,B02,3,16
30590,B02,3,17
30590,B02,3,18
30590,B02,3,18
30590,B02,3,19
30590,B02,3,20
30590,B02,3,21
30590,B02,3,23
30590,B02,3,24
30590,B02,3,26
30590,B02,3,27
30590,B02,3,28
30590,B02,3,29
30590,B02,3,30
30590,B02,3,31
30590,B02,3,32
30590,B02,3,33
30590,B02,3,34
30590,B02,3,35
30590,B02,4,1
30590,B02,4,2
30590,B02,4,3
30590,B02,4,4
30590,B02,4,5
30590,B02,4,5
30590,B02,4,6
30590,B02,4,7
30590,B02,4,8
30590,B02,4,9
30590,B02,4,10
30590,B02,4,11
30590,B02,4,12
30590,B02,4,13
30590,B02,4,14
30590,B02,4,15
30590,B02,4,16
30590,B02,4,17
30590,B02,4,18
30590,B02,4,19
30590,B02,4,20
30590,B02,4,21
30590,B02,4,22
30590,B02,4,23
30590,B02,4,24
30590,B02,4,25
30590,B02,4,26
30590,B02,4,27
30590,B02,4,28
30590,B02,4,29
30590,B02,4,30
30590,B02,4,31
30590,B02,4,32
30590,B02,4,33
30590,B02,4,34
30590,B02,4,35
30590,B02,4,36
30590,B02,4,37
30590,B02,4,38
30590,B02,4,39
30590,B02,4,40
30590,B02,4,41
30590,B02,5,1
30590,B02,5,2
30590,B02,5,3
30590,B02,5,4
30590,B02,5,5
30590,B02,5,6
30590,B02,5,7
30590,B02,5,8
30590,B02,5,9
30590,B02,5,10
30590,B02,5,11
30590,B02,5,12
30590,B02,5,13
30590,B02,5,14
30590,B02,5,15
30590,B02,5,15
30590,B02,5,16
30590,B02,5,17
30590,B02,5,18
30590,B02,5,19
30590,B02,5,20
30590,B02,5,21
30590,B02,5,22
30590,B02,5,23
30590,B02,5,24
30590,B02,5,25
30590,B02,5,26
30590,B02,5,26
30590,B02,5,27
30590,B02,5,28
30590,B02,5,29
30590,B02,5,30
30590,B02,5,31
30590,B02,5,32
30590,B02,5,33
30590,B02,5,34
30590,B02,5,35
30590,B02,5,36
30590,B02,5,37
30590,B02,5,38
30590,B02,5,39
30590,B02,5,40
30590,B02,5,41
30590,B02,5,42
30590,B02,5,43
30590,B02,6,1
30590,B02,6,2
30590,B02,6,3
30590,B02,6,4
30590,B02,6,5
30590,B02,6,6
30590,B02,6,6
30590,B02,6,7
30590,B02,6,8
30590,B02,6,9
30590,B02,6,10
30590,B02,6,11
30590,B02,6,12
30590,B02,6,13
30590,B02,6,14
30590,B02,6,15
30590,B02,6,16
30590,B02,6,17
30590,B02,6,18
30590,B02,6,19
30590,B02,6,20
30590,B02,6,21
30590,B02,6,21
30590,B02,6,22
30590,B02,6,23
30590,B02,6,24
30590,B02,6,25
30590,B02,6,26
30590,B02,6,27
30590,B02,6,28
30590,B02,6,29
30590,B02,6,30
30590,B02,6,31
30590,B02,6,32
30590,B02,6,33
30590,B02,6,34
30590,B02,6,35
30590,B02,6,35
30590,B02,6,36
30590,B02,6,37
30590,B02,6,38
30590,B02,6,39
30590,B02,6,40
30590,B02,6,41
30590,B02,6,42
30590,B02,6,43
30590,B02,6,44
30590,B02,6,45
30590,B02,6,46
30590,B02,6,47
30590,B02,6,48
30590,B02,6,49
30590,B02,6,50
30590,B02,6,50
30590,B02,6,51
30590,B02,6,52
30590,B02,6,53
30590,B02,6,54
30590,B02,6,55
30590,B02,6,56
30590,B02,7,1
30590,B02,7,2
30590,B02,7,3
30590,B02,7,4
30590,B02,7,5
30590,B02,7,6
30590,B02,7,7
30590,B02,7,8
30590,B02,7,9
30590,B02,7,9
30590,B02,7,10
30590,B02,7,11
30590,B02,7,12
30590,B02,7,13
30590,B02,7,14
30590,B02,7,15
30590,B02,7,16
30590,B02,7,17
30590,B02,7,18
30590,B02,7,19
30590,B02,7,20
30590,B02,7,21
30590,B02,7,22
30590,B02,7,22
30590,B02,7,23
30590,B02,7,24
30590,B02,7,25
30590,B02,7,26
30590,B02,7,27
30590,B02,7,27
30590,B02,7,28
30590,B02,7,29
30590,B02,7,30
30590,B02,7,31
30590,B02,7,32
30590,B02,7,33
30590,B02,7,34
30590,B02,7,35
30590,B02,7,36
30590,B02,7,37
30590,B02,8,1
30590,B02,8,2
30590,B02,8,3
30590,B02,8,4
30590,B02,8,5
30590,B02,8,6
30590,B02,8,7
30590,B02,8,8
30590,B02,8,9
30590,B02,8,10
30590,B02,8,11
30590,B02,8,12
30590,B02,8,13
30590,B02,8,14
30590,B02,8,15
30590,B02,8,16
30590,B02,8,17
30590,B02,8,18
30590,B02,8,19
30590,B02,8,20
30590,B02,8,21
30590,B02,8,21
30590,B02,8,22
30590,B02,8,23
30590,B02,8,24
30590,B02,8,25
30590,B02,8,26
30590,B02,8,27
30590,B02,8,28
30590,B02,8,29
30590,B02,8,30
30590,B02,8,31
30590,B02,8,32
30590,B02,8,32
30590,B02,8,33
30590,B02,8,34
30590,B02,8,35
30590,B02,8,36
30590,B02,8,37
30590,B02,8,38
30590,B02,9,1
30590,B02,9,2
30590,B02,9,3
30590,B02,9,4
30590,B02,9,4
30590,B02,9,5
30590,B02,9,6
30590,B02,9,7
30590,B02,9,8
30590,B02,9,9
30590,B02,9,10
30590,B02,9,14
30590,B02,9,15
30590,B02,9,16
30590,B02,9,17
30590,B02,9,18
30590,B02,9,19
30590,B02,9,20
30590,B02,9,21
30590,B02,9,22
30590,B02,9,22
30590,B02,9,23
30590,B02,9,24
30590,B02,9,25
30590,B02,9,26
30590,B02,9,27
30590,B02,9,41
30590,B02,9,42
30590,B02,9,43
30590,B02,9,44
30590,B02,9,45
30590,B02,9,46
30590,B02,9,47
30590,B02,9,48
30590,B02,9,49
30590,B02,9,50
30590,B02,10,1
30590,B02,10,1
30590,B02,10,2
30590,B02,10,3
30590,B02,10,4
30590,B02,10,5
30590,B02,10,6
30590,B02,10,7
30590,B02,10,8
30590,B02,10,9
30590,B02,10,10
30590,B02,10,11
30590,B02,10,12
30590,B02,10,13
30590,B02,10,14
30590,B02,10,15
30590,B02,10,16
30590,B02,10,17
30590,B02,10,18
30590,B02,10,19
30590,B02,10,20
30590,B02,10,21
30590,B02,10,22
30590,B02,10,23
30590,B02,10,23
30590,B02,10,24
30590,B02,10,25
30590,B02,10,26
30590,B02,10,27
30590,B02,10,28
30590,B02,10,29
30590,B02,10,30
30590,B02,10,31
30590,B02,10,32
30590,B02,10,33
30590,B02,10,34
30590,B02,10,35
30590,B02,10,36
30590,B02,10,37
30590,B02,10,38
30590,B02,10,39
30590,B02,10,39
30590,B02,10,40
30590,B02,10,41
30590,B02,10,42
30590,B02,10,43
30590,B02,10,43
30590,B02,10,44
30590,B02,10,45
30590,B02,10,46
30590,B02,10,47
30590,B02,10,48
30590,B02,10,49
30590,B02,10,50
30590,B02,10,51
30590,B02,10,52
30590,B02,11,1
30590,B02,11,2
30590,B02,11,3
30590,B02,11,4
30590,B02,11,5
30590,B02,11,6
30590,B02,11,7
30590,B02,11,8
30590,B02,11,9
30590,B02,11,10
30590,B02,11,11
30590,B02,11,12
30590,B02,11,13
