manuscript_id,book,chapter_number,verse_number
30687,B01,10,33
30687,B01,10,34
30687,B01,10,35
30687,B01,10,36
30687,B01,10,37
30687,B01,10,38
30687,B01,10,39
30687,B01,10,40
30687,B01,10,41
30687,B01,10,42
30687,B01,11,1
30687,B01,11,1
30687,B01,11,2
30687,B01,11,3
30687,B01,11,4
30687,B01,11,5
30687,B01,11,6
30687,B01,11,7
30687,B01,11,8
30687,B01,11,9
30687,B01,11,10
30687,B01,11,11
30687,B01,13,44
30687,B01,13,45
30687,B01,13,46
30687,B01,13,47
30687,B01,13,48
30687,B01,13,49
30687,B01,13,50
30687,B01,13,51
30687,B01,13,52
30687,B01,13,53
30687,B01,13,54
30687,B01,13,54
30687,B01,13,55
30687,B01,13,56
30687,B01,13,57
30687,B01,13,58
30687,B01,14,1
30687,B01,14,2
30687,B01,14,3
30687,B01,14,4
30687,B01,14,5
30687,B01,14,6
30687,B01,15,14
30687,B01,15,15
30687,B01,15,16
30687,B01,15,17
30687,B01,15,18
30687,B01,15,19
30687,B01,15,20
30687,B01,15,21
30687,B01,15,22
30687,B01,15,23
30687,B01,15,26
30687,B01,15,27
30687,B01,15,28
30687,B01,15,29
30687,B01,15,30
30687,B01,15,31
30687,B01,15,32
30687,B01,15,34
30687,B01,15,35
30687,B01,15,36
30687,B01,15,37
30687,B01,15,38
30687,B01,15,39
30687,B01,16,1
30687,B01,16,2
30687,B01,16,3
30687,B01,16,4
30687,B01,16,5
30687,B01,16,6
30687,B01,16,6
30687,B01,16,7
30687,B01,16,8
30687,B01,16,9
30687,B01,16,10
30687,B01,16,11
30687,B01,16,12
30687,B01,16,13
30687,B01,16,14
30687,B01,16,15
30687,B01,16,16
30687,B01,16,17
30687,B01,16,18
30687,B01,16,18
30687,B01,16,19
30687,B01,16,20
30687,B01,16,21
30687,B01,16,22
30687,B01,16,23
30687,B01,16,24
30687,B01,16,25
30687,B01,16,26
30687,B01,16,27
30687,B01,16,27
30687,B01,16,28
30687,B01,17,1
30687,B01,17,2
30687,B01,17,3
30687,B01,17,4
30687,B01,17,5
30687,B01,17,6
30687,B01,17,7
30687,B01,17,7
30687,B01,17,8
30687,B01,17,9
30687,B01,17,10
30687,B01,17,12
30687,B01,17,13
30687,B01,17,14
30687,B01,17,15
30687,B01,17,18
30687,B01,17,19
30687,B01,17,20
30687,B01,17,22
30687,B01,17,23
30687,B01,17,24
30687,B01,17,26
30687,B01,17,27
30687,B01,18,1
30687,B01,18,2
30687,B01,18,3
30687,B01,18,4
30687,B01,18,5
30687,B01,18,6
30687,B01,18,7
30687,B01,18,8
30687,B01,18,8
30687,B01,18,9
30687,B01,18,10
30687,B01,18,11
30687,B01,18,12
30687,B01,18,13
30687,B01,18,14
30687,B01,18,15
30687,B01,18,16
