manuscript_id,book,chapter_number,verse_number
32784,B01,26,50
32784,B01,26,51
32784,B01,26,52
32784,B01,26,53
32784,B01,26,54
32784,B01,26,55
32784,B01,26,56
32784,B01,26,56
32784,B01,26,57
32784,B01,26,58
32784,B01,26,59
32784,B01,26,60
32784,B01,26,61
32784,B01,26,62
32784,B01,26,63
32784,B01,26,63
32784,B01,26,64
32784,B01,26,65
32784,B01,26,66
32784,B01,26,67
32784,B01,26,68
32784,B01,26,69
32784,B01,26,70
32784,B01,26,71
32784,B01,26,72
32784,B01,26,72
32784,B01,26,73
32784,B01,26,74
32784,B01,26,75
32784,B01,27,1
32784,B01,27,2
32784,B01,27,3
32784,B01,27,4
32784,B01,27,4
32784,B01,27,5
32784,B01,27,6
32784,B01,27,7
32784,B01,27,8
32784,B01,27,9
32784,B01,27,10
32784,B01,27,11
32784,B01,27,12
32784,B01,27,13
32784,B01,27,14
32784,B01,27,14
32784,B01,27,15
32784,B01,27,16
32784,B01,27,17
32784,B01,27,18
32784,B01,27,19
32784,B01,27,20
32784,B01,27,21
32784,B01,27,22
32784,B01,27,23
32784,B01,27,24
32784,B01,27,25
32784,B01,27,26
32784,B01,27,27
32784,B01,27,28
32784,B01,27,29
32784,B01,27,30
32784,B01,27,30
32784,B01,27,31
32784,B01,27,32
32784,B01,27,33
32784,B01,27,34
32784,B01,27,35
32784,B01,27,36
32784,B01,27,37
32784,B01,27,38
32784,B01,27,39
32784,B01,27,40
32784,B01,27,40
32784,B01,27,41
32784,B01,27,42
32784,B01,27,43
32784,B01,27,44
32784,B01,27,45
32784,B01,27,46
32784,B01,27,47
32784,B01,27,48
32784,B01,27,49
32784,B01,27,50
32784,B01,27,51
32784,B01,27,52
32784,B01,27,53
32784,B01,27,54
32784,B01,27,55
32784,B01,27,56
32784,B01,27,57
32784,B01,27,57
32784,B01,27,58
32784,B01,27,59
32784,B01,27,60
32784,B01,27,61
32784,B01,27,62
32784,B01,27,63
32784,B01,27,64
32784,B01,27,65
32784,B01,27,65
32784,B01,27,66
32784,B01,28,1
32784,B01,28,2
32784,B01,28,3
32784,B01,28,4
32784,B01,28,5
32784,B01,28,6
32784,B01,28,7
32784,B01,28,7
32784,B01,28,8
32784,B01,28,9
32784,B01,28,10
32784,B01,28,11
32784,B01,28,12
32784,B01,28,13
32784,B01,28,14
32784,B01,28,15
32784,B01,28,15
32784,B01,28,16
32784,B01,28,17
32784,B01,28,18
32784,B01,28,19
32784,B01,28,20
