manuscript_id,book,chapter_number,verse_number
10045,B01,20,24
10045,B01,20,25
10045,B01,20,26
10045,B01,20,27
10045,B01,20,28
10045,B01,20,29
10045,B01,20,30
10045,B01,20,31
10045,B01,20,32
10045,B01,21,13
10045,B01,21,14
10045,B01,21,15
10045,B01,21,16
10045,B01,21,17
10045,B01,21,18
10045,B01,21,19
10045,B01,25,40
10045,B01,25,41
10045,B01,25,42
10045,B01,25,43
10045,B01,25,44
10045,B01,25,45
10045,B01,25,46
10045,B01,26,1
10045,B01,26,2
10045,B01,26,3
10045,B01,26,4
10045,B01,26,5
10045,B01,26,6
10045,B01,26,7
10045,B01,26,8
10045,B01,26,9
10045,B01,26,10
10045,B01,26,11
10045,B01,26,12
10045,B01,26,13
10045,B01,26,14
10045,B01,26,15
10045,B01,26,16
10045,B01,26,17
10045,B01,26,18
10045,B01,26,19
10045,B01,26,20
10045,B01,26,21
10045,B01,26,22
10045,B01,26,23
10045,B01,26,24
10045,B01,26,25
10045,B01,26,26
10045,B01,26,27
10045,B01,26,28
10045,B01,26,29
10045,B01,26,30
10045,B01,26,31
10045,B01,26,32
10045,B01,26,33
10045,B01,26,34
10045,B01,26,35
10045,B01,26,36
10045,B01,26,37
10045,B01,26,38
10045,B01,26,39
10045,B02,4,33
10045,B02,4,34
10045,B02,4,35
10045,B02,4,36
10045,B02,4,37
10045,B02,4,38
10045,B02,4,39
10045,B02,4,40
10045,B02,4,41
10045,B02,5,1
10045,B02,5,2
10045,B02,5,15
10045,B02,5,16
10045,B02,5,17
10045,B02,5,18
10045,B02,5,19
10045,B02,5,20
10045,B02,5,21
10045,B02,5,22
10045,B02,5,23
10045,B02,5,24
10045,B02,5,25
10045,B02,5,26
10045,B02,5,38
10045,B02,5,39
10045,B02,5,40
10045,B02,5,41
10045,B02,5,42
10045,B02,5,43
10045,B02,6,1
10045,B02,6,2
10045,B02,6,3
10045,B02,6,15
10045,B02,6,16
10045,B02,6,17
10045,B02,6,18
10045,B02,6,19
10045,B02,6,20
10045,B02,6,21
10045,B02,6,22
10045,B02,6,23
10045,B02,6,24
10045,B02,6,25
10045,B02,6,36
10045,B02,6,37
10045,B02,6,38
10045,B02,6,39
10045,B02,6,40
10045,B02,6,41
10045,B02,6,42
10045,B02,6,43
10045,B02,6,44
10045,B02,6,45
10045,B02,6,46
10045,B02,6,47
10045,B02,6,48
10045,B02,6,49
10045,B02,6,50
10045,B02,7,3
10045,B02,7,4
10045,B02,7,5
10045,B02,7,6
10045,B02,7,7
10045,B02,7,8
10045,B02,7,9
10045,B02,7,10
10045,B02,7,11
10045,B02,7,12
10045,B02,7,13
10045,B02,7,14
10045,B02,7,15
10045,B02,7,25
10045,B02,7,26
10045,B02,7,27
10045,B02,7,28
10045,B02,7,29
10045,B02,7,30
10045,B02,7,31
10045,B02,7,32
10045,B02,7,33
10045,B02,7,34
10045,B02,7,35
10045,B02,7,36
10045,B02,7,37
10045,B02,8,1
10045,B02,8,10
10045,B02,8,11
10045,B02,8,12
10045,B02,8,13
10045,B02,8,14
10045,B02,8,15
10045,B02,8,16
10045,B02,8,17
10045,B02,8,18
10045,B02,8,19
10045,B02,8,20
10045,B02,8,21
10045,B02,8,22
10045,B02,8,23
10045,B02,8,24
10045,B02,8,25
10045,B02,8,26
10045,B02,8,34
10045,B02,8,35
10045,B02,8,36
10045,B02,8,37
10045,B02,8,38
10045,B02,9,1
10045,B02,9,2
10045,B02,9,3
10045,B02,9,4
10045,B02,9,5
10045,B02,9,6
10045,B02,9,7
10045,B02,9,8
10045,B02,9,9
10045,B02,9,18
10045,B02,9,19
10045,B02,9,20
10045,B02,9,21
10045,B02,9,22
10045,B02,9,23
10045,B02,9,24
10045,B02,9,25
10045,B02,9,26
10045,B02,9,27
10045,B02,9,28
10045,B02,9,29
10045,B02,9,30
10045,B02,9,31
10045,B02,11,27
10045,B02,11,28
10045,B02,11,29
10045,B02,11,30
10045,B02,11,31
10045,B02,11,32
10045,B02,11,33
10045,B02,12,1
10045,B02,12,5
10045,B02,12,6
10045,B02,12,7
10045,B02,12,8
10045,B02,12,13
10045,B02,12,14
10045,B02,12,15
10045,B02,12,16
10045,B02,12,17
10045,B02,12,18
10045,B02,12,19
10045,B02,12,24
10045,B02,12,25
10045,B02,12,26
10045,B02,12,27
10045,B02,12,28
10045,B03,6,31
10045,B03,6,32
10045,B03,6,33
10045,B03,6,34
10045,B03,6,35
10045,B03,6,36
10045,B03,6,37
10045,B03,6,38
10045,B03,6,39
10045,B03,6,40
10045,B03,6,41
10045,B03,6,45
10045,B03,6,46
10045,B03,6,47
10045,B03,6,48
10045,B03,6,49
10045,B03,7,1
10045,B03,7,2
10045,B03,7,3
10045,B03,7,4
10045,B03,7,5
10045,B03,7,6
10045,B03,7,7
10045,B03,9,26
10045,B03,9,27
10045,B03,9,28
10045,B03,9,29
10045,B03,9,30
10045,B03,9,31
10045,B03,9,32
10045,B03,9,33
10045,B03,9,34
10045,B03,9,35
10045,B03,9,36
10045,B03,9,37
10045,B03,9,38
10045,B03,9,39
10045,B03,9,40
10045,B03,9,41
10045,B03,9,45
10045,B03,9,46
10045,B03,9,47
10045,B03,9,48
10045,B03,9,49
10045,B03,9,50
10045,B03,9,51
10045,B03,9,52
10045,B03,9,53
10045,B03,9,54
10045,B03,9,55
10045,B03,9,56
10045,B03,9,57
10045,B03,9,58
10045,B03,9,59
10045,B03,9,60
10045,B03,9,61
10045,B03,9,62
10045,B03,10,1
10045,B03,10,6
10045,B03,10,7
10045,B03,10,8
10045,B03,10,9
10045,B03,10,10
10045,B03,10,11
10045,B03,10,12
10045,B03,10,13
10045,B03,10,14
10045,B03,10,15
10045,B03,10,16
10045,B03,10,17
10045,B03,10,18
10045,B03,10,19
10045,B03,10,20
10045,B03,10,21
10045,B03,10,22
10045,B03,10,26
10045,B03,10,27
10045,B03,10,28
10045,B03,10,29
10045,B03,10,30
10045,B03,10,31
10045,B03,10,32
10045,B03,10,33
10045,B03,10,34
10045,B03,10,35
10045,B03,10,36
10045,B03,10,37
10045,B03,10,38
10045,B03,10,39
10045,B03,10,40
10045,B03,10,41
10045,B03,10,42
10045,B03,11,1
10045,B03,11,6
10045,B03,11,7
10045,B03,11,8
10045,B03,11,9
10045,B03,11,10
10045,B03,11,11
10045,B03,11,12
10045,B03,11,13
10045,B03,11,14
10045,B03,11,15
10045,B03,11,16
10045,B03,11,17
10045,B03,11,18
10045,B03,11,19
10045,B03,11,20
10045,B03,11,21
10045,B03,11,22
10045,B03,11,23
10045,B03,11,24
10045,B03,11,25
10045,B03,11,26
10045,B03,11,28
10045,B03,11,29
10045,B03,11,30
10045,B03,11,31
10045,B03,11,32
10045,B03,11,33
10045,B03,11,34
10045,B03,11,35
10045,B03,11,36
10045,B03,11,37
10045,B03,11,38
10045,B03,11,39
10045,B03,11,40
10045,B03,11,41
10045,B03,11,42
10045,B03,11,43
10045,B03,11,44
10045,B03,11,45
10045,B03,11,46
10045,B03,11,50
10045,B03,11,51
10045,B03,11,52
10045,B03,11,53
10045,B03,11,54
10045,B03,12,1
10045,B03,12,2
10045,B03,12,3
10045,B03,12,4
10045,B03,12,5
10045,B03,12,6
10045,B03,12,7
10045,B03,12,8
10045,B03,12,10
10045,B03,12,11
10045,B03,12,12
10045,B03,12,18
10045,B03,12,19
10045,B03,12,20
10045,B03,12,21
10045,B03,12,22
10045,B03,12,23
10045,B03,12,24
10045,B03,12,25
10045,B03,12,26
10045,B03,12,27
10045,B03,12,28
10045,B03,12,29
10045,B03,12,30
10045,B03,12,31
10045,B03,12,32
10045,B03,12,33
10045,B03,12,34
10045,B03,12,35
10045,B03,12,36
10045,B03,12,37
10045,B03,12,42
10045,B03,12,43
10045,B03,12,44
10045,B03,12,45
10045,B03,12,46
10045,B03,12,47
10045,B03,12,48
10045,B03,12,49
10045,B03,12,50
10045,B03,12,51
10045,B03,12,52
10045,B03,12,53
10045,B03,12,54
10045,B03,12,55
10045,B03,12,56
10045,B03,12,57
10045,B03,12,58
10045,B03,12,59
10045,B03,13,1
10045,B03,13,6
10045,B03,13,7
10045,B03,13,8
10045,B03,13,9
10045,B03,13,10
10045,B03,13,11
10045,B03,13,12
10045,B03,13,13
10045,B03,13,14
10045,B03,13,15
10045,B03,13,16
10045,B03,13,17
10045,B03,13,18
10045,B03,13,19
10045,B03,13,20
10045,B03,13,21
10045,B03,13,22
10045,B03,13,23
10045,B03,13,24
10045,B03,13,25
10045,B03,13,29
10045,B03,13,30
10045,B03,13,31
10045,B03,13,32
10045,B03,13,33
10045,B03,13,34
10045,B03,13,35
10045,B03,14,1
10045,B03,14,2
10045,B03,14,3
10045,B03,14,4
10045,B03,14,5
10045,B03,14,6
10045,B03,14,7
10045,B03,14,8
10045,B03,14,9
10045,B03,14,10
10045,B03,14,17
10045,B03,14,18
10045,B03,14,19
10045,B03,14,20
10045,B03,14,21
10045,B03,14,22
10045,B03,14,23
10045,B03,14,24
10045,B03,14,25
10045,B03,14,26
10045,B03,14,27
10045,B03,14,28
10045,B03,14,29
10045,B03,14,30
10045,B03,14,31
10045,B03,14,32
10045,B03,14,33
10045,B04,4,51
10045,B04,4,52
10045,B04,4,53
10045,B04,4,54
10045,B04,5,1
10045,B04,5,2
10045,B04,5,21
10045,B04,5,22
10045,B04,5,23
10045,B04,5,24
10045,B04,5,25
10045,B04,10,7
10045,B04,10,8
10045,B04,10,9
10045,B04,10,10
10045,B04,10,11
10045,B04,10,12
10045,B04,10,13
10045,B04,10,14
10045,B04,10,15
10045,B04,10,16
10045,B04,10,17
10045,B04,10,18
10045,B04,10,19
10045,B04,10,20
10045,B04,10,21
10045,B04,10,22
10045,B04,10,23
10045,B04,10,24
10045,B04,10,25
10045,B04,10,29
10045,B04,10,30
10045,B04,10,31
10045,B04,10,32
10045,B04,10,33
10045,B04,10,34
10045,B04,10,35
10045,B04,10,36
10045,B04,10,37
10045,B04,10,38
10045,B04,10,39
10045,B04,10,40
10045,B04,10,41
10045,B04,10,42
10045,B04,11,1
10045,B04,11,2
10045,B04,11,3
10045,B04,11,4
10045,B04,11,5
10045,B04,11,6
10045,B04,11,7
10045,B04,11,8
10045,B04,11,9
10045,B04,11,10
10045,B04,11,18
10045,B04,11,19
10045,B04,11,20
10045,B04,11,21
10045,B04,11,22
10045,B04,11,23
10045,B04,11,24
10045,B04,11,25
10045,B04,11,26
10045,B04,11,27
10045,B04,11,28
10045,B04,11,29
10045,B04,11,30
10045,B04,11,31
10045,B04,11,32
10045,B04,11,33
10045,B04,11,34
10045,B04,11,35
10045,B04,11,36
10045,B04,11,37
10045,B04,11,42
